DEBUG:root:Loaded 10000 invoices from ../data/invoices.csv
DEBUG:root:Filtered 10000 invoices without POs
DEBUG:root:Loaded 7 purchase orders from ../data/pos.csv
DEBUG:root:Loaded 10000 invoices from ../data/invoices.csv
DEBUG:root:Loaded 7 purchase orders from ../data/pos.csv
DEBUG:root:No matching PO found for invoice 19/05/1979
DEBUG:root:No matching PO found for invoice 07/05/2001
DEBUG:root:No matching PO found for invoice 31/12/2000
DEBUG:root:No matching PO found for invoice 17/08/1977
DEBUG:root:No matching PO found for invoice 26/06/1985
DEBUG:root:No matching PO found for invoice 17/07/1974
DEBUG:root:No matching PO found for invoice 29/11/2018
DEBUG:root:No matching PO found for invoice 13/08/1999
DEBUG:root:No matching PO found for invoice 06/07/1987
DEBUG:root:No matching PO found for invoice 19/03/2011
DEBUG:root:No matching PO found for invoice 06/11/2002
DEBUG:root:No matching PO found for invoice 14/09/1972
DEBUG:root:No matching PO found for invoice 16/09/1975
DEBUG:root:No matching PO found for invoice 29/04/1997
DEBUG:root:No matching PO found for invoice 17/09/2021
DEBUG:root:No matching PO found for invoice 16/09/1977
DEBUG:root:No matching PO found for invoice 05/09/2016
DEBUG:root:No matching PO found for invoice 08/11/2004
DEBUG:root:No matching PO found for invoice 30/01/2017
DEBUG:root:No matching PO found for invoice 10/12/1978
DEBUG:root:No matching PO found for invoice 13/03/1989
DEBUG:root:No matching PO found for invoice 18/07/2009
DEBUG:root:No matching PO found for invoice 21/04/1980
DEBUG:root:No matching PO found for invoice 30/07/1972
DEBUG:root:No matching PO found for invoice 25/12/1989
DEBUG:root:No matching PO found for invoice 07/04/1997
DEBUG:root:No matching PO found for invoice 19/09/1994
DEBUG:root:No matching PO found for invoice 01/01/2016
DEBUG:root:No matching PO found for invoice 04/02/2009
DEBUG:root:No matching PO found for invoice 27/02/2003
DEBUG:root:No matching PO found for invoice 13/09/2003
DEBUG:root:No matching PO found for invoice 14/07/2000
DEBUG:root:No matching PO found for invoice 28/02/2014
DEBUG:root:No matching PO found for invoice 24/11/2015
DEBUG:root:No matching PO found for invoice 29/06/2006
DEBUG:root:No matching PO found for invoice 11/04/1973
DEBUG:root:No matching PO found for invoice 29/04/2003
DEBUG:root:No matching PO found for invoice 24/11/1994
DEBUG:root:No matching PO found for invoice 21/08/2020
DEBUG:root:No matching PO found for invoice 23/12/2013
DEBUG:root:No matching PO found for invoice 09/09/2012
DEBUG:root:No matching PO found for invoice 13/06/1987
DEBUG:root:No matching PO found for invoice 23/03/1984
DEBUG:root:No matching PO found for invoice 01/09/1978
DEBUG:root:No matching PO found for invoice 30/03/2010
DEBUG:root:No matching PO found for invoice 01/05/1996
DEBUG:root:No matching PO found for invoice 22/12/1976
DEBUG:root:No matching PO found for invoice 23/05/2006
DEBUG:root:No matching PO found for invoice 27/05/1979
DEBUG:root:No matching PO found for invoice 29/08/1981
DEBUG:root:No matching PO found for invoice 18/11/1991
DEBUG:root:No matching PO found for invoice 19/04/1993
DEBUG:root:No matching PO found for invoice 20/06/2002
DEBUG:root:No matching PO found for invoice 16/11/2001
DEBUG:root:No matching PO found for invoice 09/10/1988
DEBUG:root:No matching PO found for invoice 17/07/1996
DEBUG:root:No matching PO found for invoice 10/09/2011
DEBUG:root:No matching PO found for invoice 28/12/2015
DEBUG:root:No matching PO found for invoice 04/06/1994
DEBUG:root:No matching PO found for invoice 20/11/2007
DEBUG:root:No matching PO found for invoice 01/05/2002
DEBUG:root:No matching PO found for invoice 09/10/1977
DEBUG:root:No matching PO found for invoice 24/06/1971
DEBUG:root:No matching PO found for invoice 20/10/1988
DEBUG:root:No matching PO found for invoice 12/01/2015
DEBUG:root:No matching PO found for invoice 13/07/2014
DEBUG:root:No matching PO found for invoice 24/05/1982
DEBUG:root:No matching PO found for invoice 26/04/1996
DEBUG:root:No matching PO found for invoice 01/11/1983
DEBUG:root:No matching PO found for invoice 06/08/1988
DEBUG:root:No matching PO found for invoice 17/08/2003
DEBUG:root:No matching PO found for invoice 24/09/1992
DEBUG:root:No matching PO found for invoice 11/01/1993
DEBUG:root:No matching PO found for invoice 23/08/1975
DEBUG:root:No matching PO found for invoice 25/08/2007
DEBUG:root:No matching PO found for invoice 08/08/1984
DEBUG:root:No matching PO found for invoice 15/02/1975
DEBUG:root:No matching PO found for invoice 07/02/1988
DEBUG:root:No matching PO found for invoice 16/04/2008
DEBUG:root:No matching PO found for invoice 12/09/2001
DEBUG:root:No matching PO found for invoice 26/03/1985
DEBUG:root:No matching PO found for invoice 15/10/1984
DEBUG:root:No matching PO found for invoice 30/09/2001
DEBUG:root:No matching PO found for invoice 13/04/2021
DEBUG:root:No matching PO found for invoice 16/02/1983
DEBUG:root:No matching PO found for invoice 17/11/1974
DEBUG:root:No matching PO found for invoice 06/04/1979
DEBUG:root:No matching PO found for invoice 02/06/1995
DEBUG:root:No matching PO found for invoice 08/01/2017
DEBUG:root:No matching PO found for invoice 06/05/1987
DEBUG:root:No matching PO found for invoice 19/08/2004
DEBUG:root:No matching PO found for invoice 06/10/2007
DEBUG:root:No matching PO found for invoice 15/12/2005
DEBUG:root:No matching PO found for invoice 08/01/1970
DEBUG:root:No matching PO found for invoice 20/03/1973
DEBUG:root:No matching PO found for invoice 24/03/2019
DEBUG:root:No matching PO found for invoice 19/12/2008
DEBUG:root:No matching PO found for invoice 11/10/2008
DEBUG:root:No matching PO found for invoice 05/12/1972
DEBUG:root:No matching PO found for invoice 27/02/1983
DEBUG:root:No matching PO found for invoice 23/11/2001
DEBUG:root:No matching PO found for invoice 19/04/1974
DEBUG:root:No matching PO found for invoice 24/08/1997
DEBUG:root:No matching PO found for invoice 18/11/1970
DEBUG:root:No matching PO found for invoice 28/04/2017
DEBUG:root:No matching PO found for invoice 24/10/2000
DEBUG:root:No matching PO found for invoice 19/06/1973
DEBUG:root:No matching PO found for invoice 29/04/1972
DEBUG:root:No matching PO found for invoice 09/01/2014
DEBUG:root:No matching PO found for invoice 22/04/2005
DEBUG:root:No matching PO found for invoice 06/07/1983
DEBUG:root:No matching PO found for invoice 29/02/1988
DEBUG:root:No matching PO found for invoice 08/05/1993
DEBUG:root:No matching PO found for invoice 25/02/1995
DEBUG:root:No matching PO found for invoice 21/10/2009
DEBUG:root:No matching PO found for invoice 09/08/1997
DEBUG:root:No matching PO found for invoice 16/06/1996
DEBUG:root:No matching PO found for invoice 04/12/2007
DEBUG:root:No matching PO found for invoice 22/12/2019
DEBUG:root:No matching PO found for invoice 04/09/2020
DEBUG:root:No matching PO found for invoice 20/10/2012
DEBUG:root:No matching PO found for invoice 20/08/1970
DEBUG:root:No matching PO found for invoice 05/02/1978
DEBUG:root:No matching PO found for invoice 23/03/1973
DEBUG:root:No matching PO found for invoice 24/01/1998
DEBUG:root:No matching PO found for invoice 13/02/2010
DEBUG:root:No matching PO found for invoice 18/02/2001
DEBUG:root:No matching PO found for invoice 26/01/1996
DEBUG:root:No matching PO found for invoice 21/04/1982
DEBUG:root:No matching PO found for invoice 03/09/2018
DEBUG:root:No matching PO found for invoice 17/06/1990
DEBUG:root:No matching PO found for invoice 12/08/1997
DEBUG:root:No matching PO found for invoice 01/10/1990
DEBUG:root:No matching PO found for invoice 15/12/1972
DEBUG:root:No matching PO found for invoice 31/12/1986
DEBUG:root:No matching PO found for invoice 08/10/1989
DEBUG:root:No matching PO found for invoice 12/12/1977
DEBUG:root:No matching PO found for invoice 27/01/1972
DEBUG:root:No matching PO found for invoice 01/08/2015
DEBUG:root:No matching PO found for invoice 04/06/2021
DEBUG:root:No matching PO found for invoice 19/03/2012
DEBUG:root:No matching PO found for invoice 19/08/2017
DEBUG:root:No matching PO found for invoice 23/05/2010
DEBUG:root:No matching PO found for invoice 18/12/1973
DEBUG:root:No matching PO found for invoice 27/08/2003
DEBUG:root:No matching PO found for invoice 30/08/1971
DEBUG:root:No matching PO found for invoice 01/05/2013
DEBUG:root:No matching PO found for invoice 05/12/1999
DEBUG:root:No matching PO found for invoice 04/09/1976
DEBUG:root:No matching PO found for invoice 31/01/2012
DEBUG:root:No matching PO found for invoice 12/04/2017
DEBUG:root:No matching PO found for invoice 11/12/1971
DEBUG:root:No matching PO found for invoice 06/09/2012
DEBUG:root:No matching PO found for invoice 05/04/1992
DEBUG:root:No matching PO found for invoice 25/12/2001
DEBUG:root:No matching PO found for invoice 29/12/1998
DEBUG:root:No matching PO found for invoice 11/11/1974
DEBUG:root:No matching PO found for invoice 06/10/1970
DEBUG:root:No matching PO found for invoice 25/05/2000
DEBUG:root:No matching PO found for invoice 24/07/1986
DEBUG:root:No matching PO found for invoice 21/10/2008
DEBUG:root:No matching PO found for invoice 02/09/1986
DEBUG:root:No matching PO found for invoice 05/01/1972
DEBUG:root:No matching PO found for invoice 22/11/2012
DEBUG:root:No matching PO found for invoice 09/06/1991
DEBUG:root:No matching PO found for invoice 23/02/1972
DEBUG:root:No matching PO found for invoice 08/07/1974
DEBUG:root:No matching PO found for invoice 24/05/1974
DEBUG:root:No matching PO found for invoice 30/10/1990
DEBUG:root:No matching PO found for invoice 27/08/2004
DEBUG:root:No matching PO found for invoice 10/01/1985
DEBUG:root:No matching PO found for invoice 23/10/2021
DEBUG:root:No matching PO found for invoice 31/07/2020
DEBUG:root:No matching PO found for invoice 07/04/2008
DEBUG:root:No matching PO found for invoice 31/05/2007
DEBUG:root:No matching PO found for invoice 18/05/2005
DEBUG:root:No matching PO found for invoice 05/12/1974
DEBUG:root:No matching PO found for invoice 09/04/1976
DEBUG:root:No matching PO found for invoice 11/07/1982
DEBUG:root:No matching PO found for invoice 08/05/1996
DEBUG:root:No matching PO found for invoice 18/09/2008
DEBUG:root:No matching PO found for invoice 19/08/2016
DEBUG:root:No matching PO found for invoice 22/08/1970
DEBUG:root:No matching PO found for invoice 07/07/1993
DEBUG:root:No matching PO found for invoice 31/08/1972
DEBUG:root:No matching PO found for invoice 21/11/1974
DEBUG:root:No matching PO found for invoice 10/04/1974
DEBUG:root:No matching PO found for invoice 30/10/2004
DEBUG:root:No matching PO found for invoice 20/12/1985
DEBUG:root:No matching PO found for invoice 20/07/1980
DEBUG:root:No matching PO found for invoice 26/01/1984
DEBUG:root:No matching PO found for invoice 26/08/2014
DEBUG:root:No matching PO found for invoice 22/09/1976
DEBUG:root:No matching PO found for invoice 14/12/1975
DEBUG:root:No matching PO found for invoice 01/09/1972
DEBUG:root:No matching PO found for invoice 23/03/1994
DEBUG:root:No matching PO found for invoice 05/11/1980
DEBUG:root:No matching PO found for invoice 19/05/2008
DEBUG:root:No matching PO found for invoice 04/07/1987
DEBUG:root:No matching PO found for invoice 23/04/1987
DEBUG:root:No matching PO found for invoice 05/12/2012
DEBUG:root:No matching PO found for invoice 30/07/1996
DEBUG:root:No matching PO found for invoice 27/07/1972
DEBUG:root:No matching PO found for invoice 20/05/2000
DEBUG:root:No matching PO found for invoice 11/03/2013
DEBUG:root:No matching PO found for invoice 25/10/2001
DEBUG:root:No matching PO found for invoice 30/05/1991
DEBUG:root:No matching PO found for invoice 25/02/1972
DEBUG:root:No matching PO found for invoice 09/11/2003
DEBUG:root:No matching PO found for invoice 27/03/2012
DEBUG:root:No matching PO found for invoice 27/07/1970
DEBUG:root:No matching PO found for invoice 31/07/1994
DEBUG:root:No matching PO found for invoice 12/02/1977
DEBUG:root:No matching PO found for invoice 09/02/1995
DEBUG:root:No matching PO found for invoice 24/09/1999
DEBUG:root:No matching PO found for invoice 02/11/1979
DEBUG:root:No matching PO found for invoice 17/07/2012
DEBUG:root:No matching PO found for invoice 10/06/1977
DEBUG:root:No matching PO found for invoice 14/03/1990
DEBUG:root:No matching PO found for invoice 16/06/1974
DEBUG:root:No matching PO found for invoice 30/04/2008
DEBUG:root:No matching PO found for invoice 12/09/1980
DEBUG:root:No matching PO found for invoice 27/05/1985
DEBUG:root:No matching PO found for invoice 16/07/1989
DEBUG:root:No matching PO found for invoice 05/11/1974
DEBUG:root:No matching PO found for invoice 18/10/1979
DEBUG:root:No matching PO found for invoice 11/07/2010
DEBUG:root:No matching PO found for invoice 10/07/1973
DEBUG:root:No matching PO found for invoice 15/10/2002
DEBUG:root:No matching PO found for invoice 10/05/2018
DEBUG:root:No matching PO found for invoice 25/09/2019
DEBUG:root:No matching PO found for invoice 14/01/1981
DEBUG:root:No matching PO found for invoice 27/04/2006
DEBUG:root:No matching PO found for invoice 29/09/2020
DEBUG:root:No matching PO found for invoice 20/08/1977
DEBUG:root:No matching PO found for invoice 04/08/2008
DEBUG:root:No matching PO found for invoice 02/07/2009
DEBUG:root:No matching PO found for invoice 05/04/2016
DEBUG:root:No matching PO found for invoice 31/10/1983
DEBUG:root:No matching PO found for invoice 12/01/1988
DEBUG:root:No matching PO found for invoice 24/06/1970
DEBUG:root:No matching PO found for invoice 03/02/2010
DEBUG:root:No matching PO found for invoice 01/07/2005
DEBUG:root:No matching PO found for invoice 15/12/2018
DEBUG:root:No matching PO found for invoice 04/09/1971
DEBUG:root:No matching PO found for invoice 31/07/2000
DEBUG:root:No matching PO found for invoice 16/12/2016
DEBUG:root:No matching PO found for invoice 19/01/2005
DEBUG:root:No matching PO found for invoice 07/11/1984
DEBUG:root:No matching PO found for invoice 23/09/1983
DEBUG:root:No matching PO found for invoice 29/07/1972
DEBUG:root:No matching PO found for invoice 24/02/1982
DEBUG:root:No matching PO found for invoice 05/11/1984
DEBUG:root:No matching PO found for invoice 12/05/1991
DEBUG:root:No matching PO found for invoice 26/11/2005
DEBUG:root:No matching PO found for invoice 16/02/1976
DEBUG:root:No matching PO found for invoice 11/10/1982
DEBUG:root:No matching PO found for invoice 27/01/1984
DEBUG:root:No matching PO found for invoice 13/08/1970
DEBUG:root:No matching PO found for invoice 24/04/2003
DEBUG:root:No matching PO found for invoice 22/11/1975
DEBUG:root:No matching PO found for invoice 02/06/1985
DEBUG:root:No matching PO found for invoice 18/03/1986
DEBUG:root:No matching PO found for invoice 01/07/2005
DEBUG:root:No matching PO found for invoice 29/05/2008
DEBUG:root:No matching PO found for invoice 24/04/1984
DEBUG:root:No matching PO found for invoice 24/12/2009
DEBUG:root:No matching PO found for invoice 02/01/1988
DEBUG:root:No matching PO found for invoice 12/03/1973
DEBUG:root:No matching PO found for invoice 22/04/2010
DEBUG:root:No matching PO found for invoice 12/06/2020
DEBUG:root:No matching PO found for invoice 24/08/1998
DEBUG:root:No matching PO found for invoice 10/06/2005
DEBUG:root:No matching PO found for invoice 17/04/1995
DEBUG:root:No matching PO found for invoice 05/03/1976
DEBUG:root:No matching PO found for invoice 21/02/1986
DEBUG:root:No matching PO found for invoice 21/12/2018
DEBUG:root:No matching PO found for invoice 06/10/2020
DEBUG:root:No matching PO found for invoice 04/09/1996
DEBUG:root:No matching PO found for invoice 24/02/2005
DEBUG:root:No matching PO found for invoice 16/04/1990
DEBUG:root:No matching PO found for invoice 23/11/2004
DEBUG:root:No matching PO found for invoice 26/01/2004
DEBUG:root:No matching PO found for invoice 15/08/2010
DEBUG:root:No matching PO found for invoice 04/03/2011
DEBUG:root:No matching PO found for invoice 26/12/2020
DEBUG:root:No matching PO found for invoice 03/05/1997
